PLAYER_NAME,ID,diff
Cody Martin,531,-0.22108662235102877
James Young,221,-0.22087921355341683
Matt Williams Jr.,6,-0.2202547511830832
Haywood Highsmith,11,-0.21969888703762688
Justin Patton,92,-0.219214281908958
Myke Henry,112,-0.21892542905864093
Day'Ron Sharpe,14,-0.21823670964927114
Tony Allen,2147,-0.21766616038847403
Anthony Lamb,126,-0.21756489464238551
Jan Vesely,195,-0.21733230393319697
Mfiondu Kabengele,130,-0.2172888665067399
Saben Lee,254,-0.21654544855039268
Tibor Pleiss,26,-0.21635430180493978
Jalen Jones,150,-0.2158737621445034
Markel Brown,560,-0.21512992460458782
Jarnell Stokes,53,-0.21439682990689815
Eric Mika,4,-0.2138988176936728
Greg Oden,56,-0.21336384318335955
Eric Maynor,106,-0.2131412753420243
Andrew Bynum,222,-0.2123011301365209
Chris Johnson,587,-0.21207559242351656
Festus Ezeli,404,-0.21173964632046038
Corey Brewer,3163,-0.21145085958134124
Justin Anderson,1096,-0.2111999103576737
Ronnie Price,629,-0.21081334438238333
Solomon Hill,2297,-0.2106222545661277
Jabari Brown,187,-0.21040527002512224
Bismack Biyombo,2334,-0.20981865198237015
Udonis Haslem,563,-0.20969732727420215
Stanley Johnson,2381,-0.20829368541017368
Rashad Vaughn,480,-0.20784590695547037
Tornike Shengelia,29,-0.20757882389590354
Caleb Martin,441,-0.20729552960166822
Kira Lewis Jr.,430,-0.2072731075144393
Thomas Robinson,1143,-0.2071252013606135
Bruno Fernando,260,-0.20703461211065072
Goga Bitadze,410,-0.20663353423768482
Jaylen Adams,120,-0.2065674575558843
Isaac Bonga,384,-0.20651898152513393
Furkan Aldemir,89,-0.20621963149356168
James Michael McAdoo,279,-0.20593067262834566
JJ Hickson,1490,-0.2058152648543687
Jarell Martin,957,-0.20560253072636694
Freddie Gillespie,94,-0.20557422094152952
Kevin Knox II,1592,-0.20553795871578043
Thon Maker,1095,-0.20514324699539985
Larry Sanders,360,-0.20501089418982119
Wenyen Gabriel,120,-0.20486946231658543
Jordan Adams,99,-0.20317465492929263
Joel Bolomboy,26,-0.2027821475033561
Chris McCullough,200,-0.20233353024116976
Treveon Graham,750,-0.2021640162662262
Arnett Moultrie,41,-0.20210480500777958
Chandler Hutchison,545,-0.2019219792790847
Elijah Hughes,33,-0.20166804955797007
Austin Daye,199,-0.2012859218475752
Troy Williams,392,-0.2008879353967424
Theo Maledon,697,-0.20076368528735483
Henry Ellenson,347,-0.20006230751147022
Maurice Ndour,96,-0.1997789403868657
Al-Farouq Aminu,3653,-0.19908017341820927
Corey Kispert,48,-0.19888766720092957
Mike James,471,-0.1988811505088635
DeAndre Liggins,263,-0.19883199995116224
Emeka Okafor,104,-0.19800320009271105
Adam Mokoka,48,-0.19768684749081814
Justise Winslow,2423,-0.19761618410061896
Gerald Wallace,299,-0.1971987637875753
Hamidou Diallo,1085,-0.196474893926656
Isaiah Whitehead,631,-0.19643301901991472
Darius Morris,206,-0.19627382903044027
Cory Jefferson,208,-0.19598175529206793
Kendrick Perkins,549,-0.19550336867730145
Pero Antic,617,-0.19496461052214714
David Nwaba,1289,-0.19492213376002157
Jarred Vanderbilt,369,-0.19378549955971175
Deividas Sirvydis,42,-0.19347230634861448
Branden Dawson,5,-0.19322887209304995
Emmanuel Mudiay,3267,-0.19317556913376518
Nico Mannion,124,-0.19291470676559752
Gustavo Ayon,108,-0.19282541257115154
Jaron Blossomgame,111,-0.192281649803572
Sergey Karasev,246,-0.19189938779731164
Dante Exum,1331,-0.19184791495760956
Omari Spellman,586,-0.19171422756684695
Darrun Hilliard,301,-0.19159513378372678
Khem Birch,1034,-0.19085574739964634
Thanasis Antetokounmpo,265,-0.19065323759734437
Larry Drew II,82,-0.1901941388039285
Tremont Waters,140,-0.18975374210686657
Oshae Brissett,250,-0.18946264906905655
Jeff Adrien,343,-0.18930336518687083
Jerome Robinson,541,-0.18803014007054877
Al Harrington,214,-0.18797229274816254
Marcus Smart,4405,-0.1871991480095982
Dennis Smith Jr.,2193,-0.18662881255362404
Keita Bates-Diop,519,-0.18654639422203342
Ray Spalding,55,-0.18644301306771915
Joey Dorsey,163,-0.18613304501979874
Jason Richardson,184,-0.18598273475997354
Chris Silva,119,-0.1852939889306343
Bruno Caboclo,423,-0.18422553262313707
Tiago Splitter,918,-0.1832763132844391
Bryce Dejean-Jones,78,-0.1832141599660129
Johnny O'Bryant III,543,-0.18304318690227833
Mason Jones,146,-0.1828729342556469
Gabe Vincent,332,-0.18273521121032932
Mindaugas Kuzminskas,387,-0.18243927396889292
Brandon Jennings,2746,-0.18241813399558532
Kobe Bryant,1973,-0.18227461315489205
Gary Clark,422,-0.1821173809642587
Carsen Edwards,249,-0.18187082309164365
Josh Powell,6,-0.18161664108504127
Khyri Thomas,159,-0.18106058390840274
Josh Jackson,3033,-0.18105291664632897
Sebastian Telfair,135,-0.18079441622456396
Patrick McCaw,738,-0.18052290957329192
Alex Len,3587,-0.17944237401623825
Dwayne Bacon,1529,-0.17940115201202939
Devin Harris,2525,-0.17922103027277012
DeAndre' Bembry,1442,-0.17901727894528302
Jerami Grant,4898,-0.17875811768425173
Amir Coffey,204,-0.17874390852639024
Jeremiah Robinson-Earl,77,-0.17873996871878914
Greg Smith,134,-0.17864205638824524
Luc Mbah a Moute,1933,-0.17821629037237674
Brandon Goodwin,457,-0.17816402520006547
Admiral Schofield,96,-0.17785976257927694
Paul Zipser,478,-0.17773633011589038
Draymond Green,4869,-0.17731786375130806
Killian Hayes,293,-0.1772343274344319
JaKarr Sampson,1126,-0.17581021879482653
Jahmi'us Ramsey,46,-0.17564464122189866
Brad Wanamaker,883,-0.17556046667555253
RJ Barrett,2214,-0.1753112244837697
Josh Smith,2725,-0.1751839762422045
Derrick Jones Jr.,1343,-0.1747041612197854
James Ennis III,2199,-0.1745637656288221
Josh Giddey,150,-0.1742820943101876
Chris Wright,35,-0.1741527070826912
Briante Weber,148,-0.1738749546819125
Sonny Weems,101,-0.173502058954616
DeMarcus Cousins,7259,-0.17289255375782833
Nazr Mohammed,158,-0.17276067351200514
Chris Chiozza,251,-0.17268365574938388
Trent Forrest,89,-0.17223677625299366
Alen Smailagic,75,-0.172216807452436
Ricky Rubio,5504,-0.1721874143935554
Tarik Black,873,-0.17200250404579492
Quincy Pondexter,689,-0.17199777411676526
Henry Walker,174,-0.17170517129325083
Ognjen Kuzmic,29,-0.1714490091851673
Miye Oni,137,-0.17113795226292933
Markus Howard,114,-0.17110789590478154
Ian Mahinmi,1764,-0.17102286004307365
Mario Chalmers,2263,-0.17091957686535436
Spencer Dinwiddie,3823,-0.17066761733623045
Anthony Edwards,1637,-0.17061669894600115
Tyreke Evans,4524,-0.17059259722887493
Jermaine O'Neal,289,-0.1702776363995151
Elie Okobo,496,-0.17025336330564808
Jason Collins,24,-0.17013036726905292
Cody Zeller,3403,-0.16994547330598403
Danny Granger,497,-0.16976424134714985
Jimmy Butler,8587,-0.1693386920093581
Semi Ojeleye,854,-0.16926412544499758
Jordan Poole,1275,-0.16860462794341263
Dragan Bender,962,-0.16856555336478
Jason Maxiell,325,-0.16814455469010894
Victor Claver,64,-0.16783261695060847
Jericho Sims,2,-0.16764063377037297
Vitor Faverani,159,-0.16734722189402176
Noah Vonleh,1516,-0.16725578642134345
Andrew White III,74,-0.16691009289172198
Ekpe Udoh,388,-0.16631917589502251
Alex Poythress,177,-0.16568031807574093
Bones Hyland,89,-0.16524348196587474
Javonte Green,331,-0.1645129522030856
Jonathan Isaac,1158,-0.16390821052774485
Brandon Boston Jr.,21,-0.16358032767394987
Juancho Hernangomez,1282,-0.16332273614981224
Walter Lemon Jr.,108,-0.16309305400839366
Kevin Porter Jr.,1047,-0.1624904439614205
Chasson Randle,608,-0.16221219701477135
Will Bynum,497,-0.1621112006201848
Luka Samanic,133,-0.16202148218275503
Tim Frazier,1327,-0.16160835016586977
Nando De Colo,160,-0.1615607137535061
Deni Avdija,404,-0.16073886597265039
John Salmons,462,-0.1606254236814609
Sam Dekker,991,-0.16058376278784584
Tyson Chandler,1830,-0.16044595755260832
Robert Sacre,714,-0.16034540557661522
Isaiah Briscoe,145,-0.16029995478489845
Bruce Brown,1372,-0.15947970067358536
Lance Thomas,1615,-0.1586636624429966
Adreian Payne,451,-0.15862521293170745
Reggie Williams,74,-0.15853708965781896
Yuta Watanabe,282,-0.1583984249505194
D.J. Wilson,596,-0.15823242312129193
Ty Lawson,2905,-0.15800581846232392
Kelly Oubre Jr.,4346,-0.15757329946233986
P.J. Dozier,660,-0.15755165293928486
Jerome Jordan,104,-0.15737200923317612
Rodions Kurucs,701,-0.1573311580112646
Isaiah Canaan,1694,-0.15728967486941844
Andre Drummond,8013,-0.1567334783933117
Samuel Dalembert,566,-0.1564856214528128
Moritz Wagner,797,-0.1564406401047095
Russell Westbrook,12770,-0.15535344563202655
Chris Andersen,669,-0.15514706932744354
Kent Bazemore,4773,-0.1544629912882238
Earl Clark,301,-0.15434952102743976
Chris Copeland,471,-0.1542792702860791
R.J. Hampton,445,-0.15415746485298096
Michael Kidd-Gilchrist,2733,-0.15401212706358966
Gary Payton II,298,-0.15279433273511323
James Anderson,910,-0.1524576294536665
Brandon Rush,588,-0.15231750955112036
Marko Guduric,162,-0.15126571140111433
Mitchell Creek,17,-0.15122175366423213
Zach Collins,819,-0.15099609397534616
Sean Kilpatrick,1430,-0.15091370930619627
Alex Caruso,1069,-0.1506172059287029
Vlatko Cancar,91,-0.15059293419056227
Dwight Buycks,304,-0.15048486720250256
Dorell Wright,523,-0.15041577386579205
Alec Peters,76,-0.15015642258479317
Facundo Campazzo,385,-0.1500765353812908
Miroslav Raduljica,156,-0.15007467067697627
Cristiano Felicio,878,-0.14986277815025123
Elijah Bryant,14,-0.149757428301462
Malachi Flynn,378,-0.14900910275329257
Chase Budinger,922,-0.148817505292473
Alan Williams,360,-0.14824625306304076
Talen Horton-Tucker,622,-0.14823931163880336
RJ Hunter,114,-0.14821404033261984
Edmond Sumner,546,-0.14773275105892028
Maurice Harkless,3069,-0.14771458895426454
Ryan Gomes,8,-0.14769092349567509
Matt Barnes,2387,-0.14768873328730125
Aaron Gordon,5402,-0.14754927374946047
Matisse Thybulle,567,-0.14708881334983767
Henry Sims,945,-0.1469162552914571
Perry Jones III,394,-0.1465654295658505
Nick Collison,683,-0.14645500599008693
Nicolas Brussino,145,-0.14605208830665584
Jusuf Nurkic,3920,-0.1456571766876365
Jonathon Simmons,1924,-0.14562212451914042
Mason Plumlee,4084,-0.14517652043571871
Jeremy Lin,3221,-0.1450020527303619
Luke Kornet,715,-0.14354034824908607
Tristan Thompson,4080,-0.1433216065221272
Rodney Stuckey,2477,-0.14316999420663712
Malcolm Delaney,712,-0.14241293647262096
Nikola Pekovic,1207,-0.14239828053713202
Nik Stauskas,2042,-0.1422860241882808
Kyle Singler,1446,-0.1420835798240869
Josh Magette,63,-0.14175296263785728
Nicolo Melli,487,-0.14150491323043707
Dorian Finney-Smith,2186,-0.14140185682358739
Ronny Turiaf,126,-0.14137899315035887
Demetrius Jackson,35,-0.14081254260702583
Chris Boucher,1145,-0.14060120695498826
Shabazz Napier,2226,-0.140099929536327
Andre Ingram,24,-0.13999956873970337
Toney Douglas,851,-0.13999238214407106
Guerschon Yabusele,151,-0.1397072095745509
Toure' Murry,144,-0.13969749295151565
Elfrid Payton,4804,-0.1396550951792019
Nate Wolters,454,-0.13963213472480265
Glen Davis,900,-0.13889568675099018
Ayo Dosunmu,76,-0.13863641714787833
Frank Ntilikina,1295,-0.13859378120363797
Steve Nash,103,-0.1385812182078294
Iman Shumpert,2337,-0.1385036723349319
Willie Green,598,-0.1383082337953755
Quincy Acy,1322,-0.1381177197902467
Jamel Artis,82,-0.13792093599350158
Kris Dunn,1920,-0.13766265091112448
DaQuan Jeffries,166,-0.13725239491665667
